OrderID,OrderDate,CustomerID,CustomerName,CustomerSegment,Product,Category,SubCategory,Region,Country,SalesChannel,SalesRep,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Returned,Satisfaction,Campaign
1127,2025-06-02,1035,Customer 1035,Business,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Schmidt,7,165.5,0.15,984.73,775.77,208.96,1,2,BlackFriday
1128,2024-04-16,1058,Customer 1058,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Wholesale,Nowak,6,890.74,0.1,4810.0,3595.96,1214.04,0,5,BlackFriday
1129,2025-11-03,1104,Customer 1104,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Wholesale,Nowak,2,421.95,0.15,717.31,424.68,292.63,0,2,BlackFriday
1130,2024-04-20,1243,Customer 1243,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Wholesale,Garcia,4,1365.33,0.1,4915.19,3798.52,1116.67,1,2,Spring
1131,2024-01-25,1053,Customer 1053,Business,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Online,Schmidt,2,139.3,0.15,236.81,191.05,45.76,0,4,Christmas
1132,2025-02-16,1095,Customer 1095,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Schmidt,5,782.77,0.2,3131.08,2499.48,631.6,1,2,Christmas
1133,2025-05-18,1007,Customer 1007,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Garcia,8,1552.89,0.15,10559.65,7954.46,2605.19,0,5,Christmas
1134,2025-08-24,1009,Customer 1009,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Dubois,2,865.27,0.2,1384.43,795.84,588.59,0,2,BackToSchool
1135,2025-01-23,1082,Customer 1082,Consumer,Standard Tablet,Tablet,Standard,West,France,Online,Garcia,8,405.47,0.15,2757.2,1587.15,1170.05,0,2,BlackFriday
1136,2025-03-31,1178,Customer 1178,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Rossi,7,1446.33,0.2,8099.45,5884.25,2215.2,0,4,BlackFriday
1137,2024-04-30,1218,Customer 1218,Business,Mouse Accessory,Accessory,Mouse,West,France,Retail,Schmidt,1,536.71,0.1,483.04,321.33,161.71,0,2,Spring
1138,2025-05-08,1198,Customer 1198,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Retail,Nowak,3,1394.98,0.0,4184.94,2643.27,1541.67,0,4,Christmas
1139,2025-08-20,1242,Customer 1242,Business,Mouse Accessory,Accessory,Mouse,West,France,Wholesale,Miller,2,312.69,0.05,594.11,445.52,148.59,1,2,BackToSchool
1140,2025-05-23,1134,Customer 1134,Business,Pro Tablet,Tablet,Pro,North,Germany,Wholesale,Nowak,6,1150.0,0.0,6900.0,4574.9,2325.1,0,4,BackToSchool
1141,2025-07-24,1067,Customer 1067,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Nowak,6,864.83,0.2,4151.18,3313.49,837.69,0,2,None
1142,2024-06-14,1168,Customer 1168,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Rossi,6,1012.12,0.15,5161.81,2932.12,2229.69,0,5,None
1143,2025-07-27,1076,Customer 1076,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Schmidt,7,39.92,0.0,279.44,192.19,87.25,0,2,BlackFriday
1144,2025-11-12,1081,Customer 1081,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Online,Schmidt,8,1446.18,0.05,10990.97,8015.6,2975.37,0,5,Spring
1145,2024-04-11,1170,Customer 1170,Business,iPhone Phone,Phone,iPhone,North,Germany,Online,Schmidt,3,1552.91,0.0,4658.73,3163.17,1495.56,0,3,Spring
1146,2025-10-03,1211,Customer 1211,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Online,Garcia,7,126.22,0.15,751.01,421.76,329.25,0,5,None
1147,2024-07-16,1214,Customer 1214,Consumer,Pro Tablet,Tablet,Pro,West,France,Wholesale,Schmidt,3,873.27,0.2,2095.85,1655.64,440.21,0,3,BlackFriday
1148,2025-06-17,1153,Customer 1153,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Miller,7,138.07,0.0,966.49,715.4,251.09,0,2,Summer
1149,2024-10-11,1206,Customer 1206,Business,Keyboard Accessory,Accessory,Keyboard,West,France,Wholesale,Garcia,5,1508.66,0.2,6034.64,3851.99,2182.65,0,5,BlackFriday
1150,2025-05-14,1086,Customer 1086,Business,Headset Accessory,Accessory,Headset,South,Italy,Retail,Miller,8,1755.9,0.2,11237.76,7749.44,3488.32,0,4,Christmas
1151,2024-10-01,1237,Customer 1237,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Garcia,4,1027.51,0.1,3699.04,3005.59,693.45,0,4,BlackFriday
1152,2025-11-23,1108,Customer 1108,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Nowak,4,1387.6,0.05,5272.88,4042.22,1230.66,0,3,Christmas
1153,2025-12-03,1148,Customer 1148,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Rossi,3,228.64,0.1,617.33,445.97,171.36,0,4,Spring
1154,2025-10-25,1123,Customer 1123,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Nowak,5,1679.82,0.15,7139.23,4962.48,2176.75,0,4,BlackFriday
1155,2024-03-14,1100,Customer 1100,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Miller,2,356.29,0.1,641.32,513.38,127.94,0,4,BlackFriday
1156,2025-08-04,1109,Customer 1109,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Nowak,8,1079.58,0.15,7341.14,4904.15,2436.99,0,2,Spring
1157,2024-07-04,1216,Customer 1216,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Miller,5,211.28,0.2,845.12,526.06,319.06,0,5,Spring
1158,2024-02-10,1250,Customer 1250,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Rossi,5,525.85,0.05,2497.79,1529.23,968.56,1,4,BlackFriday
1159,2024-12-28,1149,Customer 1149,Business,Android Phone,Phone,Android,North,Germany,Wholesale,Garcia,4,325.88,0.15,1107.99,670.17,437.82,1,2,Spring
1160,2024-04-03,1063,Customer 1063,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Dubois,4,450.8,0.2,1442.56,857.92,584.64,0,3,Summer
1161,2024-04-19,1148,Customer 1148,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Rossi,7,814.17,0.05,5414.23,3124.55,2289.68,0,5,Christmas
1162,2025-03-30,1192,Customer 1192,Consumer,Mouse Accessory,Accessory,Mouse,West,France,Wholesale,Dubois,1,983.45,0.1,885.11,535.83,349.28,0,5,BlackFriday
1163,2024-12-16,1157,Customer 1157,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Dubois,8,1099.67,0.1,7917.62,4663.63,3253.99,0,5,Spring
1164,2025-02-17,1103,Customer 1103,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Garcia,4,1292.58,0.05,4911.8,3204.7,1707.1,0,2,Christmas
1165,2025-07-30,1204,Customer 1204,Consumer,Android Phone,Phone,Android,West,France,Wholesale,Miller,7,1037.55,0.1,6536.56,4267.47,2269.09,0,5,Christmas
1166,2025-04-01,1089,Customer 1089,Business,Mouse Accessory,Accessory,Mouse,West,France,Retail,Schmidt,5,672.54,0.1,3026.43,2055.56,970.87,0,3,BlackFriday
1167,2025-10-22,1012,Customer 1012,Consumer,Android Phone,Phone,Android,West,France,Retail,Schmidt,2,1278.65,0.05,2429.43,1396.78,1032.65,1,2,Summer
1168,2024-03-22,1036,Customer 1036,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Dubois,5,1570.4,0.05,7459.4,4564.06,2895.34,0,3,BlackFriday
1169,2024-03-09,1167,Customer 1167,Business,Android Phone,Phone,Android,North,Germany,Wholesale,Nowak,3,533.07,0.15,1359.33,1093.37,265.96,0,3,None
1170,2024-07-19,1209,Customer 1209,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Schmidt,2,1406.73,0.2,2250.77,1700.3,550.47,0,3,BlackFriday
1171,2024-07-10,1196,Customer 1196,Consumer,Android Phone,Phone,Android,East,Poland,Online,Garcia,1,911.63,0.0,911.63,598.33,313.3,0,2,BackToSchool
1172,2024-06-08,1200,Customer 1200,Business,Android Phone,Phone,Android,East,Poland,Wholesale,Garcia,8,457.5,0.05,3477.0,2579.09,897.91,0,3,Christmas
1173,2025-09-12,1000,Customer 1000,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Garcia,8,961.43,0.15,6537.72,4791.7,1746.02,0,5,BlackFriday
1174,2025-04-22,1239,Customer 1239,Business,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Dubois,3,915.61,0.15,2334.81,1363.73,971.08,0,3,None
1175,2025-09-06,1231,Customer 1231,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Wholesale,Dubois,7,689.18,0.1,4341.83,2416.0,1925.83,0,3,None
1176,2024-08-08,1221,Customer 1221,Business,Headset Accessory,Accessory,Headset,South,Italy,Retail,Rossi,3,1175.35,0.1,3173.44,2085.01,1088.43,0,2,Spring
1177,2025-03-25,1182,Customer 1182,Business,Pro Tablet,Tablet,Pro,West,France,Retail,Dubois,6,1590.64,0.15,8112.26,4747.39,3364.87,0,3,Spring
1178,2025-10-17,1089,Customer 1089,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Online,Dubois,7,1598.94,0.15,9513.69,5433.2,4080.49,0,4,BlackFriday
1179,2025-07-18,1090,Customer 1090,Consumer,Mouse Accessory,Accessory,Mouse,West,France,Online,Garcia,4,572.41,0.2,1831.71,1089.51,742.2,0,3,Christmas
1180,2025-12-29,1055,Customer 1055,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Wholesale,Nowak,6,62.97,0.15,321.15,205.6,115.55,1,5,Summer
1181,2025-09-28,1205,Customer 1205,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Online,Rossi,2,1592.69,0.15,2707.57,1806.0,901.57,1,2,Christmas
1182,2025-07-15,1169,Customer 1169,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Nowak,8,1321.98,0.1,9518.26,5604.99,3913.27,0,2,BlackFriday
1183,2025-01-28,1011,Customer 1011,Business,Pro Tablet,Tablet,Pro,South,Italy,Online,Garcia,1,1717.34,0.05,1631.47,1081.6,549.87,0,5,Spring
1184,2025-03-13,1041,Customer 1041,Business,Standard Tablet,Tablet,Standard,North,Germany,Online,Miller,5,1314.48,0.0,6572.4,4003.61,2568.79,0,5,None
1185,2024-03-22,1244,Customer 1244,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Retail,Garcia,6,1144.11,0.1,6178.19,4276.61,1901.58,1,4,BlackFriday
1186,2024-09-08,1069,Customer 1069,Consumer,Android Phone,Phone,Android,West,France,Retail,Garcia,5,908.0,0.15,3859.0,2175.89,1683.11,1,4,Summer
1187,2024-04-19,1118,Customer 1118,Consumer,Android Phone,Phone,Android,South,Italy,Online,Schmidt,2,1261.34,0.2,2018.14,1307.77,710.37,0,5,BlackFriday
1188,2024-12-05,1159,Customer 1159,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Online,Dubois,2,1399.44,0.0,2798.88,1868.58,930.3,0,3,BackToSchool
1189,2025-04-29,1078,Customer 1078,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Online,Schmidt,8,1584.81,0.15,10776.71,8626.92,2149.79,0,3,BackToSchool
1190,2025-03-16,1205,Customer 1205,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Schmidt,6,303.36,0.1,1638.14,1163.46,474.68,0,2,None
1191,2024-03-25,1229,Customer 1229,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Miller,3,1785.47,0.0,5356.41,3627.5,1728.91,0,3,Summer
1192,2025-01-10,1228,Customer 1228,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Online,Garcia,6,197.95,0.2,950.16,543.71,406.45,0,2,Spring
1193,2024-06-23,1151,Customer 1151,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Retail,Garcia,2,1500.61,0.1,2701.1,1586.7,1114.4,0,4,Spring
1194,2025-10-20,1072,Customer 1072,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Wholesale,Miller,7,1536.84,0.05,10219.99,7538.52,2681.47,0,4,BlackFriday
1195,2024-11-09,1203,Customer 1203,Business,Pro Tablet,Tablet,Pro,West,France,Online,Garcia,6,394.77,0.15,2013.33,1188.18,825.15,0,2,None
1196,2024-03-01,1032,Customer 1032,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Schmidt,2,522.81,0.1,941.06,692.32,248.74,1,3,Christmas
1197,2025-05-08,1171,Customer 1171,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Wholesale,Nowak,5,1688.64,0.05,8021.04,6351.13,1669.91,0,4,Spring
1198,2025-02-04,1008,Customer 1008,Business,iPhone Phone,Phone,iPhone,North,Germany,Online,Garcia,7,352.08,0.15,2094.88,1414.35,680.53,0,4,BackToSchool
1199,2024-05-16,1222,Customer 1222,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Nowak,3,33.24,0.05,94.73,76.51,18.22,0,2,BackToSchool
1200,2024-12-08,1131,Customer 1131,Business,Android Phone,Phone,Android,South,Italy,Online,Rossi,8,1723.57,0.05,13099.13,9753.77,3345.36,0,2,None
1201,2025-10-08,1000,Customer 1000,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Miller,8,1393.39,0.2,8917.7,5390.42,3527.28,0,4,Christmas
1202,2025-11-05,1197,Customer 1197,Business,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,1,829.82,0.2,663.86,463.19,200.67,1,5,None
1203,2024-10-18,1160,Customer 1160,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Miller,8,1496.6,0.15,10176.88,8150.08,2026.8,1,3,Summer
1204,2025-08-28,1228,Customer 1228,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Retail,Nowak,1,1473.79,0.2,1179.03,729.37,449.66,0,2,BlackFriday
1205,2024-08-22,1101,Customer 1101,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Miller,7,105.02,0.0,735.14,563.59,171.55,0,5,None
1206,2025-05-28,1054,Customer 1054,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Rossi,5,1407.82,0.05,6687.14,5349.18,1337.96,0,4,Spring
1207,2025-07-12,1084,Customer 1084,Consumer,Android Phone,Phone,Android,West,France,Online,Nowak,4,1704.91,0.0,6819.64,3933.94,2885.7,0,3,Christmas
1208,2024-10-26,1052,Customer 1052,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,3,663.34,0.1,1791.02,1134.72,656.3,1,2,None
1209,2024-06-08,1199,Customer 1199,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Garcia,3,221.8,0.15,565.59,362.62,202.97,1,5,BlackFriday
1210,2024-05-05,1091,Customer 1091,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Online,Miller,6,333.99,0.05,1903.74,1327.35,576.39,0,2,BlackFriday
1211,2024-03-29,1041,Customer 1041,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Rossi,4,872.07,0.1,3139.45,1751.95,1387.5,0,5,None
1212,2025-06-08,1158,Customer 1158,Business,Mouse Accessory,Accessory,Mouse,South,Italy,Online,Nowak,8,1396.76,0.0,11174.08,9090.75,2083.33,0,5,BlackFriday
1213,2025-04-13,1230,Customer 1230,Business,Keyboard Accessory,Accessory,Keyboard,East,Poland,Online,Miller,1,826.18,0.0,826.18,581.76,244.42,0,4,Christmas
1214,2024-12-12,1220,Customer 1220,Consumer,Headset Accessory,Accessory,Headset,North,Germany,Retail,Dubois,2,258.66,0.0,517.32,367.58,149.74,1,2,BlackFriday
1215,2024-05-19,1159,Customer 1159,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Online,Miller,6,457.95,0.2,2198.16,1696.95,501.21,0,2,None
1216,2024-02-26,1039,Customer 1039,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Retail,Garcia,6,1532.53,0.0,9195.18,7478.3,1716.88,0,2,BackToSchool
1217,2024-11-11,1072,Customer 1072,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Garcia,3,1287.0,0.05,3667.95,2939.79,728.16,1,2,Summer
1218,2024-04-26,1227,Customer 1227,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Miller,3,1046.01,0.2,2510.42,1923.23,587.19,0,2,Summer
1219,2024-11-14,1229,Customer 1229,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Online,Dubois,1,575.17,0.15,488.89,281.16,207.73,0,4,Christmas
1220,2024-02-23,1001,Customer 1001,Consumer,Android Phone,Phone,Android,North,Germany,Wholesale,Miller,8,95.69,0.1,688.97,454.46,234.51,0,4,Spring
1221,2025-08-28,1047,Customer 1047,Business,Android Phone,Phone,Android,East,Poland,Online,Nowak,2,1142.89,0.0,2285.78,1547.44,738.34,0,3,Christmas
1222,2025-11-29,1133,Customer 1133,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Wholesale,Garcia,4,896.92,0.05,3408.3,1929.2,1479.1,0,5,Spring
1223,2025-06-24,1249,Customer 1249,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Rossi,7,1641.13,0.1,10339.12,6438.45,3900.67,1,2,Christmas
1224,2025-03-06,1103,Customer 1103,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Rossi,4,1349.28,0.05,5127.26,3618.24,1509.02,1,2,Christmas
1225,2024-09-11,1190,Customer 1190,Consumer,Android Phone,Phone,Android,South,Italy,Online,Miller,2,1237.64,0.05,2351.52,1906.16,445.36,0,2,BlackFriday
1226,2024-01-03,1027,Customer 1027,Consumer,Android Phone,Phone,Android,North,Germany,Retail,Garcia,4,815.79,0.05,3100.0,2311.25,788.75,0,4,Summer
1227,2025-02-24,1169,Customer 1169,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Retail,Schmidt,3,388.07,0.1,1047.79,629.47,418.32,0,5,BackToSchool
1228,2024-10-07,1110,Customer 1110,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Dubois,3,129.3,0.0,387.9,291.72,96.18,1,4,Spring
1229,2025-02-27,1071,Customer 1071,Business,Gaming Laptop,Laptop,Gaming,South,Italy,Retail,Schmidt,7,1388.92,0.15,8264.07,6298.36,1965.71,1,2,BlackFriday
1230,2025-04-10,1051,Customer 1051,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,5,1514.25,0.15,6435.56,4008.08,2427.48,0,3,BackToSchool
1231,2024-05-16,1056,Customer 1056,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Rossi,3,215.49,0.1,581.82,402.01,179.81,0,4,Christmas
1232,2025-06-12,1145,Customer 1145,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Miller,4,1619.82,0.1,5831.35,4482.1,1349.25,1,3,Christmas
1233,2025-05-23,1196,Customer 1196,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Nowak,7,1030.95,0.0,7216.65,4906.42,2310.23,0,2,Christmas
1234,2024-11-09,1051,Customer 1051,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Nowak,7,1212.31,0.2,6788.94,4769.97,2018.97,0,2,BackToSchool
1235,2025-04-28,1219,Customer 1219,Consumer,Android Phone,Phone,Android,East,Poland,Online,Garcia,6,859.06,0.05,4896.64,3397.15,1499.49,0,3,BackToSchool
1236,2025-07-29,1229,Customer 1229,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Wholesale,Schmidt,4,751.11,0.0,3004.44,1818.7,1185.74,0,2,None
1237,2025-11-28,1188,Customer 1188,Business,Headset Accessory,Accessory,Headset,South,Italy,Online,Schmidt,4,680.16,0.0,2720.64,1684.74,1035.9,1,5,None
1238,2024-10-14,1236,Customer 1236,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Retail,Schmidt,2,186.45,0.1,335.61,256.27,79.34,1,3,None
1239,2025-05-02,1209,Customer 1209,Business,Standard Tablet,Tablet,Standard,North,Germany,Retail,Schmidt,7,1599.69,0.0,11197.83,6427.01,4770.82,1,3,BlackFriday
1240,2024-10-11,1192,Customer 1192,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Dubois,3,67.88,0.0,203.64,165.92,37.72,1,2,Christmas
1241,2024-10-08,1188,Customer 1188,Business,Android Phone,Phone,Android,South,Italy,Online,Miller,3,368.62,0.05,1050.57,633.88,416.69,0,5,None
1242,2025-11-08,1030,Customer 1030,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Online,Nowak,4,672.62,0.1,2421.43,1877.53,543.9,0,3,Christmas
1243,2024-03-05,1043,Customer 1043,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Garcia,1,968.79,0.15,823.47,477.04,346.43,0,3,None
1244,2024-06-06,1179,Customer 1179,Business,Mouse Accessory,Accessory,Mouse,West,France,Online,Schmidt,5,1290.38,0.2,5161.52,4070.55,1090.97,1,4,BackToSchool
1245,2024-06-10,1156,Customer 1156,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Dubois,5,582.0,0.2,2328.0,1415.0,913.0,0,3,BackToSchool
1246,2024-10-29,1223,Customer 1223,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Rossi,2,1437.95,0.05,2732.11,2167.18,564.93,0,2,BlackFriday
1247,2025-05-05,1132,Customer 1132,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Online,Schmidt,4,1442.12,0.05,5480.06,4357.53,1122.53,1,2,Spring
1248,2025-07-05,1066,Customer 1066,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Garcia,3,1494.04,0.0,4482.12,2982.78,1499.34,0,3,Spring
1249,2025-12-16,1108,Customer 1108,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Nowak,2,1333.18,0.1,2399.72,1618.47,781.25,0,4,None
1250,2024-02-03,1007,Customer 1007,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Wholesale,Miller,6,313.56,0.2,1505.09,860.74,644.35,0,5,None
1251,2025-03-25,1038,Customer 1038,Business,Standard Tablet,Tablet,Standard,North,Germany,Wholesale,Garcia,6,694.7,0.0,4168.2,3186.86,981.34,1,4,Summer
1252,2024-09-24,1171,Customer 1171,Consumer,Android Phone,Phone,Android,South,Italy,Wholesale,Rossi,8,531.19,0.2,3399.62,2705.31,694.31,0,3,Spring
1253,2024-10-22,1010,Customer 1010,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Retail,Rossi,7,851.82,0.0,5962.74,4244.2,1718.54,0,4,Spring
1254,2025-01-21,1185,Customer 1185,Business,Pro Tablet,Tablet,Pro,North,Germany,Retail,Rossi,5,963.46,0.15,4094.7,2669.68,1425.02,0,3,BackToSchool
1255,2024-06-01,1169,Customer 1169,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Retail,Miller,6,572.02,0.05,3260.51,2484.47,776.04,0,2,BlackFriday
1256,2024-02-10,1061,Customer 1061,Consumer,Mouse Accessory,Accessory,Mouse,West,France,Online,Dubois,8,1120.2,0.0,8961.6,6797.72,2163.88,1,3,Spring
1257,2024-03-07,1221,Customer 1221,Business,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Dubois,5,1506.12,0.0,7530.6,5951.85,1578.75,1,2,Summer
1258,2025-10-02,1225,Customer 1225,Consumer,Standard Tablet,Tablet,Standard,West,France,Retail,Schmidt,4,693.0,0.05,2633.4,1824.02,809.38,0,5,Summer
1259,2024-09-05,1102,Customer 1102,Consumer,Android Phone,Phone,Android,South,Italy,Wholesale,Rossi,5,1312.26,0.2,5249.04,3696.81,1552.23,0,5,Summer
1260,2024-06-11,1033,Customer 1033,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Garcia,7,400.7,0.1,2524.41,2043.28,481.13,0,2,BackToSchool
1261,2024-02-11,1090,Customer 1090,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Online,Garcia,5,1561.97,0.0,7809.85,4688.87,3120.98,0,4,Summer
1262,2025-07-10,1005,Customer 1005,Business,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Nowak,2,856.3,0.1,1541.34,1018.86,522.48,0,4,BlackFriday
1263,2025-08-12,1061,Customer 1061,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Rossi,3,1498.14,0.1,4044.98,2586.84,1458.14,0,5,BlackFriday
1264,2025-12-14,1175,Customer 1175,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Nowak,1,1787.76,0.1,1608.98,988.69,620.29,0,3,Summer
1265,2024-07-17,1186,Customer 1186,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Schmidt,3,1454.59,0.0,4363.77,2511.5,1852.27,1,5,BlackFriday
1266,2025-04-22,1151,Customer 1151,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Miller,4,896.79,0.05,3407.8,2246.93,1160.87,0,3,None
1267,2025-02-20,1194,Customer 1194,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Wholesale,Rossi,8,1369.95,0.1,9863.64,8065.34,1798.3,0,5,BlackFriday
1268,2025-02-20,1210,Customer 1210,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Miller,1,1063.24,0.1,956.92,727.48,229.44,0,3,BlackFriday
1269,2025-06-20,1120,Customer 1120,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Nowak,8,489.72,0.1,3525.98,2722.84,803.14,1,2,Christmas
1270,2025-03-01,1156,Customer 1156,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Garcia,3,1596.87,0.0,4790.61,3037.4,1753.21,0,2,BlackFriday
1271,2025-10-16,1059,Customer 1059,Business,Standard Tablet,Tablet,Standard,East,Poland,Online,Dubois,8,630.45,0.0,5043.6,3572.74,1470.86,0,3,Spring
1272,2024-06-10,1115,Customer 1115,Consumer,Android Phone,Phone,Android,North,Germany,Online,Garcia,6,621.1,0.0,3726.6,2142.42,1584.18,0,4,Spring
1273,2025-06-16,1161,Customer 1161,Business,Headset Accessory,Accessory,Headset,North,Germany,Retail,Miller,6,443.01,0.15,2259.35,1504.14,755.21,0,2,None
1274,2024-05-11,1223,Customer 1223,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Miller,4,663.15,0.15,2254.71,1778.57,476.14,0,2,BackToSchool
1275,2024-06-06,1054,Customer 1054,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Wholesale,Miller,3,1386.32,0.1,3743.06,2965.71,777.35,0,2,BackToSchool
1276,2025-06-05,1160,Customer 1160,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Dubois,7,1378.23,0.05,9165.23,6578.05,2587.18,1,4,Summer
1277,2024-02-11,1001,Customer 1001,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Wholesale,Rossi,8,1408.83,0.1,10143.58,6396.33,3747.25,0,3,BackToSchool
1278,2024-02-17,1185,Customer 1185,Business,Android Phone,Phone,Android,East,Poland,Wholesale,Miller,1,202.41,0.1,182.17,122.4,59.77,0,2,BlackFriday
1279,2025-01-12,1046,Customer 1046,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Miller,8,1785.57,0.2,11427.65,8776.18,2651.47,0,5,BlackFriday
